model,resolution,protocol,size,row_type,condition,baseline_condition,baseline_map50_95,complete,expected_conditions,map50_95,map50_95_drop,map50_95_drop_percentage_points,map50_95_relative_drop,map50_95_retention,n_conditions,observed_partial_map50_95,worst_condition
yolo26n_ft,640,common6,all,condition,S2T3,S1T1,0.23050931656697124,True,1,0.054626632237338206,0.17588268432963303,17.588268432963304,0.7630176816672518,0.2369823183327482,1,,
yolo26n_ft,640,common6,all,condition,S3T1,S1T1,0.23050931656697124,True,1,0.19838217997603408,0.03212713659093716,3.212713659093716,0.13937456875676035,0.8606254312432396,1,,
yolo26n_ft,640,common6,all,condition,S3T2,S1T1,0.23050931656697124,True,1,0.1732467941366328,0.05726252243033844,5.726252243033844,0.24841738842994499,0.751582611570055,1,,
yolo26n_ft,640,common6,all,condition,S3T3,S1T1,0.23050931656697124,True,1,0.05691165947463221,0.17359765709233904,17.359765709233905,0.7531047320679669,0.24689526793203315,1,,
yolo26n_ft,640,common6,all,matrix9_mean_including_S1T1,aggregate,S1T1,0.23050931656697124,True,9,0.1473747592903416,0.08313455727662963,8.313455727662964,0.36065595315092636,0.6393440468490736,9,,
yolo26n_ft,640,common6,all,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.23050931656697124,True,8,0.13698293963076288,0.09352637693620836,9.352637693620835,0.4057379472947923,0.5942620527052077,8,,
yolo26n_ft,640,common6,all,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.23050931656697124,True,8,0.054626632237338206,0.17588268432963303,17.588268432963304,0.7630176816672518,0.2369823183327482,8,,S2T3
yolo26n_ft,640,common6,coco_small,condition,CLEAN,S1T1,0.11750905423051944,True,1,0.11728933479442391,0.0002197194360955279,0.02197194360955279,0.0018698085652574248,0.9981301914347426,1,,
yolo26n_ft,640,common6,coco_small,condition,S1T1,S1T1,0.11750905423051944,True,1,0.11750905423051944,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,common6,coco_small,condition,S1T2,S1T1,0.11750905423051944,True,1,0.09309689750033712,0.02441215673018232,2.441215673018232,0.20774702758046704,0.792252972419533,1,,
yolo26n_ft,640,common6,coco_small,condition,S1T3,S1T1,0.11750905423051944,True,1,0.014179602256446546,0.1033294519740729,10.33294519740729,0.8793318323485935,0.12066816765140657,1,,
yolo26n_ft,640,common6,coco_small,condition,S2T1,S1T1,0.11750905423051944,True,1,0.084914842578363,0.03259421165215644,3.259421165215644,0.2773761721221569,0.7226238278778431,1,,
yolo26n_ft,640,common6,coco_small,condition,S2T2,S1T1,0.11750905423051944,True,1,0.06330381677439682,0.054205237456122615,5.420523745612262,0.4612856244233513,0.5387143755766487,1,,
yolo26n_ft,640,common6,coco_small,condition,S2T3,S1T1,0.11750905423051944,True,1,0.007536057809695259,0.10997299642082418,10.99729964208242,0.9358682796058281,0.06413172039417193,1,,
yolo26n_ft,640,common6,coco_small,condition,S3T1,S1T1,0.11750905423051944,True,1,0.10243847850500205,0.015070575725517385,1.5070575725517386,0.12825033631836735,0.8717496636816326,1,,
yolo26n_ft,640,common6,coco_small,condition,S3T2,S1T1,0.11750905423051944,True,1,0.07853072955715529,0.03897832467336415,3.897832467336415,0.33170486247723285,0.6682951375227671,1,,
yolo26n_ft,640,common6,coco_small,condition,S3T3,S1T1,0.11750905423051944,True,1,0.009354336409351594,0.10815471782116784,10.815471782116784,0.9203947604667038,0.07960523953329621,1,,
yolo26n_ft,640,common6,coco_small,matrix9_mean_including_S1T1,aggregate,S1T1,0.11750905423051944,True,9,0.06342931284680746,0.05407974138371198,5.407974138371198,0.4602176550380779,0.5397823449619221,9,,
yolo26n_ft,640,common6,coco_small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.11750905423051944,True,8,0.05666934517384346,0.060839709056675975,6.083970905667598,0.5177448619178375,0.4822551380821624,8,,
yolo26n_ft,640,common6,coco_small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.11750905423051944,True,8,0.007536057809695259,0.10997299642082418,10.99729964208242,0.9358682796058281,0.06413172039417193,8,,S2T3
yolo26n_ft,640,common6,large,condition,CLEAN,S1T1,0.5026787018727048,True,1,0.5006067092570533,0.0020719926156514967,0.20719926156514967,0.004121902535222599,0.9958780974647774,1,,
yolo26n_ft,640,common6,large,condition,S1T1,S1T1,0.5026787018727048,True,1,0.5026787018727048,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,common6,large,condition,S1T2,S1T1,0.5026787018727048,True,1,0.504799673212146,-0.0021209713394412244,-0.21209713394412244,-0.0042193379817756504,1.0042193379817757,1,,
yolo26n_ft,640,common6,large,condition,S1T3,S1T1,0.5026787018727048,True,1,0.34895440071701955,0.15372430115568525,15.372430115568525,0.30581025331487677,0.6941897466851232,1,,
yolo26n_ft,640,common6,large,condition,S2T1,S1T1,0.5026787018727048,True,1,0.4176268161227688,0.085051885749936,8.5051885749936,0.16919731318052544,0.8308026868194746,1,,
yolo26n_ft,640,common6,large,condition,S2T2,S1T1,0.5026787018727048,True,1,0.43875537599303677,0.06392332587966804,6.392332587966804,0.12716537550034412,0.8728346244996559,1,,
yolo26n_ft,640,common6,large,condition,S2T3,S1T1,0.5026787018727048,True,1,0.2513799395648865,0.2512987623078183,25.12987623078183,0.49991925532475734,0.5000807446752427,1,,
yolo26n_ft,640,common6,large,condition,S3T1,S1T1,0.5026787018727048,True,1,0.4512904368786889,0.051388264994015886,5.138826499401588,0.10222884877073846,0.8977711512292615,1,,
yolo26n_ft,640,common6,large,condition,S3T2,S1T1,0.5026787018727048,True,1,0.4333545081351882,0.06932419373751658,6.932419373751658,0.13790955033354846,0.8620904496664515,1,,
yolo26n_ft,640,common6,large,condition,S3T3,S1T1,0.5026787018727048,True,1,0.26542300204928915,0.23725569982341566,23.725569982341565,0.4719827972411228,0.5280172027588772,1,,
yolo26n_ft,640,common6,large,matrix9_mean_including_S1T1,aggregate,S1T1,0.5026787018727048,True,9,0.4015847616161921,0.1010939402565127,10.10939402565127,0.20111045063157085,0.7988895493684292,9,,
yolo26n_ft,640,common6,large,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.5026787018727048,True,8,0.388948019084128,0.11373068278857679,11.373068278857678,0.22624925696051712,0.7737507430394829,8,,
yolo26n_ft,640,common6,large,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.5026787018727048,True,8,0.2513799395648865,0.2512987623078183,25.12987623078183,0.49991925532475734,0.5000807446752427,8,,S2T3
yolo26n_ft,640,common6,medium,condition,CLEAN,S1T1,0.3451270419920802,True,1,0.34516483489676647,-3.7792904686251294e-05,-0.0037792904686251294,-0.0001095043276473362,1.0001095043276473,1,,
yolo26n_ft,640,common6,medium,condition,S1T1,S1T1,0.3451270419920802,True,1,0.3451270419920802,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,common6,medium,condition,S1T2,S1T1,0.3451270419920802,True,1,0.3056539689332702,0.03947307305881004,3.9473073058810035,0.11437258822423957,0.8856274117757604,1,,
yolo26n_ft,640,common6,medium,condition,S1T3,S1T1,0.3451270419920802,True,1,0.12170737868127258,0.22341966331080765,22.341966331080766,0.647354846555126,0.35264515344487396,1,,
yolo26n_ft,640,common6,medium,condition,S2T1,S1T1,0.3451270419920802,True,1,0.27012837224904995,0.07499866974303027,7.499866974303027,0.2173074277522168,0.7826925722477832,1,,
yolo26n_ft,640,common6,medium,condition,S2T2,S1T1,0.3451270419920802,True,1,0.24532348322450004,0.09980355876758018,9.980355876758018,0.2891791909191237,0.7108208090808763,1,,
yolo26n_ft,640,common6,medium,condition,S2T3,S1T1,0.3451270419920802,True,1,0.08169607503298824,0.26343096695909196,26.343096695909196,0.7632869491725804,0.23671305082741953,1,,
yolo26n_ft,640,common6,medium,condition,S3T1,S1T1,0.3451270419920802,True,1,0.2886832937331012,0.05644374825897902,5.644374825897902,0.16354484404694736,0.8364551559530526,1,,
yolo26n_ft,640,common6,medium,condition,S3T2,S1T1,0.3451270419920802,True,1,0.2638150167515251,0.08131202524055514,8.131202524055514,0.23560027279004425,0.7643997272099557,1,,
yolo26n_ft,640,common6,medium,condition,S3T3,S1T1,0.3451270419920802,True,1,0.08980674312323521,0.255320298868845,25.5320298868845,0.7397864200820983,0.2602135799179018,1,,
yolo26n_ft,640,common6,medium,matrix9_mean_including_S1T1,aggregate,S1T1,0.3451270419920802,True,9,0.2235490415245581,0.12157800046752212,12.157800046752213,0.3522702821713751,0.6477297178286249,9,,
yolo26n_ft,640,common6,medium,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.3451270419920802,True,8,0.20835179146611782,0.1367752505259624,13.67752505259624,0.396304067442797,0.603695932557203,8,,
yolo26n_ft,640,common6,medium,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.3451270419920802,True,8,0.08169607503298824,0.26343096695909196,26.343096695909196,0.7632869491725804,0.23671305082741953,8,,S2T3
yolo26n_ft,640,common6,small,condition,CLEAN,S1T1,0.1603910139218825,True,1,0.1600832498827635,0.00030776403911900174,0.030776403911900174,0.0019188359222475082,0.9980811640777525,1,,
yolo26n_ft,640,common6,small,condition,S1T1,S1T1,0.1603910139218825,True,1,0.1603910139218825,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,common6,small,condition,S1T2,S1T1,0.1603910139218825,True,1,0.1305671206326641,0.029823893289218417,2.9823893289218417,0.1859449139946454,0.8140550860053546,1,,
yolo26n_ft,640,common6,small,condition,S1T3,S1T1,0.1603910139218825,True,1,0.02137201127482926,0.13901900264705325,13.901900264705326,0.866750569422559,0.133249430577441,1,,
yolo26n_ft,640,common6,small,condition,S2T1,S1T1,0.1603910139218825,True,1,0.11700847368461344,0.04338254023726908,4.338254023726908,0.2704798677711351,0.7295201322288649,1,,
yolo26n_ft,640,common6,small,condition,S2T2,S1T1,0.1603910139218825,True,1,0.09069857423839135,0.06969243968349116,6.969243968349116,0.43451586207587944,0.5654841379241206,1,,
yolo26n_ft,640,common6,small,condition,S2T3,S1T1,0.1603910139218825,True,1,0.011129757104206146,0.14926125681767638,14.926125681767639,0.9306085993718649,0.06939140062813512,1,,
yolo26n_ft,640,common6,small,condition,S3T1,S1T1,0.1603910139218825,True,1,0.13843045163832413,0.021960562283558388,2.1960562283558387,0.13691890678023988,0.8630810932197601,1,,
yolo26n_ft,640,common6,small,condition,S3T2,S1T1,0.1603910139218825,True,1,0.10974257291020127,0.05064844101168124,5.0648441011681244,0.3157810389324508,0.6842189610675492,1,,
yolo26n_ft,640,common6,small,condition,S3T3,S1T1,0.1603910139218825,True,1,0.013758769905362964,0.14663224401651956,14.663224401651956,0.914217326962818,0.08578267303718207,1,,
yolo26n_ft,640,common6,small,matrix9_mean_including_S1T1,aggregate,S1T1,0.1603910139218825,True,9,0.08812208281227502,0.0722689311096075,7.2268931109607495,0.45057967614573247,0.5494203238542675,9,,
yolo26n_ft,640,common6,small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.1603910139218825,True,8,0.07908846642357409,0.08130254749830843,8.130254749830842,0.506902135663949,0.49309786433605096,8,,
yolo26n_ft,640,common6,small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.1603910139218825,True,8,0.011129757104206146,0.14926125681767638,14.926125681767639,0.9306085993718649,0.06939140062813512,8,,S2T3
yolo26n_ft,640,common6,tiny,condition,CLEAN,S1T1,0.05612470170212065,True,1,0.05705288443005425,-0.000928182727933595,-0.0928182727933595,-0.01653786478652286,1.0165378647865229,1,,
yolo26n_ft,640,common6,tiny,condition,S1T1,S1T1,0.05612470170212065,True,1,0.05612470170212065,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,common6,tiny,condition,S1T2,S1T1,0.05612470170212065,True,1,0.03787624443085353,0.018248457271267123,1.8248457271267122,0.32514127857854813,0.6748587214214519,1,,
yolo26n_ft,640,common6,tiny,condition,S1T3,S1T1,0.05612470170212065,True,1,0.002884186728211586,0.05324051497390907,5.324051497390907,0.9486110991997913,0.05138890080020876,1,,
yolo26n_ft,640,common6,tiny,condition,S2T1,S1T1,0.05612470170212065,True,1,0.03650337609930584,0.019621325602814814,1.9621325602814814,0.3496023142707132,0.6503976857292868,1,,
yolo26n_ft,640,common6,tiny,condition,S2T2,S1T1,0.05612470170212065,True,1,0.024881105942623008,0.031243595759497644,3.1243595759497644,0.556681725015157,0.443318274984843,1,,
yolo26n_ft,640,common6,tiny,condition,S2T3,S1T1,0.05612470170212065,True,1,0.001257480972043901,0.05486722073007675,5.486722073007675,0.977594874735942,0.02240512526405797,1,,
yolo26n_ft,640,common6,tiny,condition,S3T1,S1T1,0.05612470170212065,True,1,0.04968344082394382,0.006441260878176834,0.6441260878176834,0.11476695078690202,0.885233049213098,1,,
yolo26n_ft,640,common6,tiny,condition,S3T2,S1T1,0.05612470170212065,True,1,0.03223859266552497,0.02388610903659568,2.388610903659568,0.4255899508093627,0.5744100491906373,1,,
yolo26n_ft,640,common6,tiny,condition,S3T3,S1T1,0.05612470170212065,True,1,0.0017501821872822653,0.05437451951483839,5.437451951483839,0.9688161872722054,0.0311838127277946,1,,
yolo26n_ft,640,common6,tiny,matrix9_mean_including_S1T1,aggregate,S1T1,0.05612470170212065,True,9,0.027022145727989954,0.0291025559741307,2.91025559741307,0.5185338200742913,0.4814661799257087,9,,
yolo26n_ft,640,common6,tiny,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.05612470170212065,True,8,0.023384326231223614,0.03274037547089704,3.274037547089704,0.5833505475835777,0.41664945241642226,8,,
yolo26n_ft,640,common6,tiny,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.05612470170212065,True,8,0.001257480972043901,0.05486722073007675,5.486722073007675,0.977594874735942,0.02240512526405797,8,,S2T3
yolo26n_ft,640,native10,all,condition,CLEAN,S1T1,0.19151309012391263,True,1,0.19120943141890143,0.0003036587050112005,0.03036587050112005,0.001585576760391283,0.9984144232396087,1,,
yolo26n_ft,640,native10,all,condition,S1T1,S1T1,0.19151309012391263,True,1,0.19151309012391263,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,all,condition,S1T2,S1T1,0.19151309012391263,True,1,0.16595430794424754,0.02555878217966509,2.555878217966509,0.1334571029224586,0.8665428970775414,1,,
yolo26n_ft,640,native10,all,condition,S1T3,S1T1,0.19151309012391263,True,1,0.05765243088062762,0.133860659243285,13.3860659243285,0.6989634972558514,0.30103650274414867,1,,
yolo26n_ft,640,native10,all,condition,S2T1,S1T1,0.19151309012391263,True,1,0.1453403130635714,0.04617277706034123,4.617277706034123,0.24109462716343077,0.7589053728365692,1,,
yolo26n_ft,640,native10,all,condition,S2T2,S1T1,0.19151309012391263,True,1,0.12403872480009658,0.06747436532381605,6.747436532381605,0.3523224719530077,0.6476775280469923,1,,
yolo26n_ft,640,native10,all,condition,S2T3,S1T1,0.19151309012391263,True,1,0.03812055328413771,0.1533925368397749,15.339253683977491,0.8009506647327711,0.1990493352672289,1,,
yolo26n_ft,640,native10,all,condition,S3T1,S1T1,0.19151309012391263,True,1,0.16316265100756858,0.02835043911634405,2.835043911634405,0.1480339495227233,0.8519660504772767,1,,
yolo26n_ft,640,native10,all,condition,S3T2,S1T1,0.19151309012391263,True,1,0.14107114002662322,0.05044195009728941,5.044195009728941,0.26338643517606297,0.736613564823937,1,,
yolo26n_ft,640,native10,all,condition,S3T3,S1T1,0.19151309012391263,True,1,0.042661340841127236,0.14885174928278538,14.885174928278538,0.7772406010809781,0.22275939891902186,1,,
yolo26n_ft,640,native10,all,matrix9_mean_including_S1T1,aggregate,S1T1,0.19151309012391263,True,9,0.11883495021910138,0.07267813990481124,7.267813990481124,0.3794943722008094,0.6205056277991906,9,,
yolo26n_ft,640,native10,all,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.19151309012391263,True,8,0.10975018273099998,0.08176290739291264,8.176290739291264,0.4269311687259105,0.5730688312740895,8,,
yolo26n_ft,640,native10,all,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.19151309012391263,True,8,0.03812055328413771,0.1533925368397749,15.339253683977491,0.8009506647327711,0.1990493352672289,8,,S2T3
yolo26n_ft,640,native10,coco_small,condition,CLEAN,S1T1,0.1035607600302184,True,1,0.1029315649513486,0.0006291950788697986,0.06291950788697986,0.006075612796644259,0.9939243872033557,1,,
yolo26n_ft,640,native10,coco_small,condition,S1T1,S1T1,0.1035607600302184,True,1,0.1035607600302184,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,coco_small,condition,S1T2,S1T1,0.1035607600302184,True,1,0.07979897956239118,0.023761780467827218,2.3761780467827216,0.22944772190638307,0.7705522780936169,1,,
yolo26n_ft,640,native10,coco_small,condition,S1T3,S1T1,0.1035607600302184,True,1,0.011351050681048453,0.09220970934916994,9.220970934916995,0.8903923582857418,0.10960764171425824,1,,
yolo26n_ft,640,native10,coco_small,condition,S2T1,S1T1,0.1035607600302184,True,1,0.0739459671724528,0.029614792857765596,2.9614792857765595,0.2859653873641347,0.7140346126358653,1,,
yolo26n_ft,640,native10,coco_small,condition,S2T2,S1T1,0.1035607600302184,True,1,0.05187534426451039,0.05168541576570801,5.168541576570801,0.4990830093427908,0.5009169906572092,1,,
yolo26n_ft,640,native10,coco_small,condition,S2T3,S1T1,0.1035607600302184,True,1,0.005593517798245484,0.09796724223197291,9.796724223197291,0.9459880576715222,0.05401194232847779,1,,
yolo26n_ft,640,native10,coco_small,condition,S3T1,S1T1,0.1035607600302184,True,1,0.08777363467589612,0.01578712535432228,1.5787125354322278,0.1524431198623465,0.8475568801376535,1,,
yolo26n_ft,640,native10,coco_small,condition,S3T2,S1T1,0.1035607600302184,True,1,0.06720213577239294,0.03635862425782546,3.635862425782546,0.35108495000631745,0.6489150499936825,1,,
yolo26n_ft,640,native10,coco_small,condition,S3T3,S1T1,0.1035607600302184,True,1,0.007292505511025049,0.09626825451919335,9.626825451919336,0.9295823484793165,0.07041765152068351,1,,
yolo26n_ft,640,native10,coco_small,matrix9_mean_including_S1T1,aggregate,S1T1,0.1035607600302184,True,9,0.054265988385353424,0.049294771644864975,4.929477164486498,0.4759985503242836,0.5240014496757164,9,,
yolo26n_ft,640,native10,coco_small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.1035607600302184,True,8,0.048104141929745305,0.055456618100473094,5.545661810047309,0.5354983691148191,0.4645016308851809,8,,
yolo26n_ft,640,native10,coco_small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.1035607600302184,True,8,0.005593517798245484,0.09796724223197291,9.796724223197291,0.9459880576715222,0.05401194232847779,8,,S2T3
yolo26n_ft,640,native10,large,condition,CLEAN,S1T1,0.4221514675046153,True,1,0.4219167377028279,0.00023472980178740332,0.023472980178740332,0.0005560321824176206,0.9994439678175824,1,,
yolo26n_ft,640,native10,large,condition,S1T1,S1T1,0.4221514675046153,True,1,0.4221514675046153,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,large,condition,S1T2,S1T1,0.4221514675046153,True,1,0.42229287628238926,-0.00014140877777396588,-0.014140877777396588,-0.0003349716598401997,1.0003349716598402,1,,
yolo26n_ft,640,native10,large,condition,S1T3,S1T1,0.4221514675046153,True,1,0.28068553353505066,0.14146593396956464,14.146593396956463,0.3351070524657551,0.6648929475342449,1,,
yolo26n_ft,640,native10,large,condition,S2T1,S1T1,0.4221514675046153,True,1,0.33048896426819246,0.09166250323642283,9.166250323642283,0.21713178868771954,0.7828682113122805,1,,
yolo26n_ft,640,native10,large,condition,S2T2,S1T1,0.4221514675046153,True,1,0.3325779284882391,0.08957353901637621,8.957353901637621,0.21218341261693452,0.7878165873830655,1,,
yolo26n_ft,640,native10,large,condition,S2T3,S1T1,0.4221514675046153,True,1,0.17763089909077256,0.24452056841384273,24.452056841384273,0.5792247267532463,0.4207752732467537,1,,
yolo26n_ft,640,native10,large,condition,S3T1,S1T1,0.4221514675046153,True,1,0.38442295443531777,0.03772851306929753,3.772851306929753,0.08937198132299529,0.9106280186770047,1,,
yolo26n_ft,640,native10,large,condition,S3T2,S1T1,0.4221514675046153,True,1,0.36194785538154933,0.060203612123065964,6.020361212306597,0.1426114007821322,0.8573885992178678,1,,
yolo26n_ft,640,native10,large,condition,S3T3,S1T1,0.4221514675046153,True,1,0.20198628590343462,0.22016518160118068,22.016518160118068,0.5215312477831755,0.4784687522168245,1,,
yolo26n_ft,640,native10,large,matrix9_mean_including_S1T1,aggregate,S1T1,0.4221514675046153,True,9,0.32379830720995123,0.09835316029466407,9.835316029466407,0.2329807376391243,0.7670192623608757,9,,
yolo26n_ft,640,native10,large,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.4221514675046153,True,8,0.3115041621731182,0.11064730533149708,11.064730533149708,0.26210332984401485,0.7378966701559851,8,,
yolo26n_ft,640,native10,large,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.4221514675046153,True,8,0.17763089909077256,0.24452056841384273,24.452056841384273,0.5792247267532463,0.4207752732467537,8,,S2T3
yolo26n_ft,640,native10,medium,condition,CLEAN,S1T1,0.28543259788433506,True,1,0.284847189788828,0.0005854080955070562,0.05854080955070562,0.002050950381442651,0.9979490496185573,1,,
yolo26n_ft,640,native10,medium,condition,S1T1,S1T1,0.28543259788433506,True,1,0.28543259788433506,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,medium,condition,S1T2,S1T1,0.28543259788433506,True,1,0.25854346133520956,0.026889136549125503,2.6889136549125503,0.094204855186238,0.905795144813762,1,,
yolo26n_ft,640,native10,medium,condition,S1T3,S1T1,0.28543259788433506,True,1,0.09293514780233847,0.1924974500819966,19.24974500819966,0.674405977133704,0.325594022866296,1,,
yolo26n_ft,640,native10,medium,condition,S2T1,S1T1,0.28543259788433506,True,1,0.2179769692874034,0.06745562859693166,6.745562859693166,0.23632769731601044,0.7636723026839896,1,,
yolo26n_ft,640,native10,medium,condition,S2T2,S1T1,0.28543259788433506,True,1,0.19864819919403218,0.08678439869030288,8.678439869030289,0.3040451557865519,0.6959548442134481,1,,
yolo26n_ft,640,native10,medium,condition,S2T3,S1T1,0.28543259788433506,True,1,0.05936238478464027,0.2260702130996948,22.60702130996948,0.7920266107492897,0.20797338925071024,1,,
yolo26n_ft,640,native10,medium,condition,S3T1,S1T1,0.28543259788433506,True,1,0.23683958090998955,0.04859301697434551,4.859301697434551,0.17024340364248336,0.8297565963575166,1,,
yolo26n_ft,640,native10,medium,condition,S3T2,S1T1,0.28543259788433506,True,1,0.21601193562303958,0.06942066226129548,6.942066226129548,0.24321210252735947,0.7567878974726405,1,,
yolo26n_ft,640,native10,medium,condition,S3T3,S1T1,0.28543259788433506,True,1,0.06893251305662915,0.2165000848277059,21.65000848277059,0.7584981057960225,0.24150189420397752,1,,
yolo26n_ft,640,native10,medium,matrix9_mean_including_S1T1,aggregate,S1T1,0.28543259788433506,True,9,0.18163142109751304,0.10380117678682202,10.380117678682202,0.36366265645973994,0.6363373435402601,9,,
yolo26n_ft,640,native10,medium,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.28543259788433506,True,8,0.16865627399916028,0.11677632388517478,11.677632388517479,0.4091204885172074,0.5908795114827926,8,,
yolo26n_ft,640,native10,medium,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.28543259788433506,True,8,0.05936238478464027,0.2260702130996948,22.60702130996948,0.7920266107492897,0.20797338925071024,8,,S2T3
yolo26n_ft,640,native10,small,condition,CLEAN,S1T1,0.13714578846461906,True,1,0.13656328165393683,0.0005825068106822262,0.05825068106822262,0.004247354710658846,0.9957526452893412,1,,
yolo26n_ft,640,native10,small,condition,S1T1,S1T1,0.13714578846461906,True,1,0.13714578846461906,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,small,condition,S1T2,S1T1,0.13714578846461906,True,1,0.11042925291716128,0.026716535547457773,2.6716535547457774,0.1948039079183982,0.8051960920816018,1,,
yolo26n_ft,640,native10,small,condition,S1T3,S1T1,0.13714578846461906,True,1,0.016929458398589545,0.12021633006602951,12.02163300660295,0.876558670972554,0.12344132902744596,1,,
yolo26n_ft,640,native10,small,condition,S2T1,S1T1,0.13714578846461906,True,1,0.09828443620989268,0.03886135225472638,3.8861352254726382,0.2833579703014494,0.7166420296985506,1,,
yolo26n_ft,640,native10,small,condition,S2T2,S1T1,0.13714578846461906,True,1,0.07337162654415834,0.06377416192046072,6.377416192046072,0.46500999144361777,0.5349900085563822,1,,
yolo26n_ft,640,native10,small,condition,S2T3,S1T1,0.13714578846461906,True,1,0.008261803446530477,0.12888398501808856,12.888398501808856,0.9397589708074641,0.060241029192535954,1,,
yolo26n_ft,640,native10,small,condition,S3T1,S1T1,0.13714578846461906,True,1,0.11579888059065446,0.021346907873964593,2.134690787396459,0.1556512096576096,0.8443487903423904,1,,
yolo26n_ft,640,native10,small,condition,S3T2,S1T1,0.13714578846461906,True,1,0.09236725002896683,0.04477853843565223,4.477853843565223,0.3265031973417414,0.6734968026582586,1,,
yolo26n_ft,640,native10,small,condition,S3T3,S1T1,0.13714578846461906,True,1,0.010662576462607003,0.12648321200201204,12.648321200201204,0.9222537083932567,0.07774629160674329,1,,
yolo26n_ft,640,native10,small,matrix9_mean_including_S1T1,aggregate,S1T1,0.13714578846461906,True,9,0.07369456367368662,0.06345122479093243,6.345122479093243,0.4626552918706768,0.5373447081293232,9,,
yolo26n_ft,640,native10,small,corrupted8_mean_excluding_S1T1,aggregate,S1T1,0.13714578846461906,True,8,0.06576316057482008,0.07138262788979897,7.1382627889798975,0.5204872033545114,0.4795127966454887,8,,
yolo26n_ft,640,native10,small,corrupted8_worst_excluding_S1T1,aggregate,S1T1,0.13714578846461906,True,8,0.008261803446530477,0.12888398501808856,12.888398501808856,0.9397589708074641,0.060241029192535954,8,,S2T3
yolo26n_ft,640,native10,tiny,condition,CLEAN,S1T1,0.055474045651371144,True,1,0.05456271564140415,0.0009113300099669944,0.09113300099669944,0.016428043047270857,0.9835719569527291,1,,
yolo26n_ft,640,native10,tiny,condition,S1T1,S1T1,0.055474045651371144,True,1,0.055474045651371144,0.0,0.0,0.0,1.0,1,,
yolo26n_ft,640,native10,tiny,condition,S1T2,S1T1,0.055474045651371144,True,1,0.034381931639826856,0.02109211401154429,2.109211401154429,0.3802158967113832,0.6197841032886168,1,,
yolo26n_ft,640,native10,tiny,condition,S1T3,S1T1,0.055474045651371144,True,1,0.0021674372058828255,0.05330660844548832,5.330660844548832,0.9609288058869156,0.039071194113084365,1,,
yolo26n_ft,640,native10,tiny,condition,S2T1,S1T1,0.055474045651371144,True,1,0.03878398101385325,0.016690064637517897,1.6690064637517896,0.30086258252025233,0.6991374174797477,1,,
yolo26n_ft,640,native10,tiny,condition,S2T2,S1T1,0.055474045651371144,True,1,0.021145516909389525,0.03432852874198162,3.432852874198162,0.6188214387268711,0.3811785612731289,1,,
yolo26n_ft,640,native10,tiny,condition,S2T3,S1T1,0.055474045651371144,True,1,0.0009347358348080707,0.054539309816563075,5.453930981656308,0.9831500330680323,0.016849966931967705,1,,
yolo26n_ft,640,native10,tiny,condition,S3T1,S1T1,0.055474045651371144,True,1,0.04740716284733077,0.008066882804040373,0.8066882804040374,0.14541724349323681,0.8545827565067632,1,,
yolo26n_ft,640,native10,tiny,condition,S3T2,S1T1,0.055474045651371144,True,1,0.029236599567466756,0.026237446083904388,2.6237446083904388,0.472967957822919,0.527032042177081,1,,
yolo26n_ft,640,native10,tiny,condition,S3T3,S1T1,0.055474045651371144,True,1,0.0015760100034669458,0.0538980356479042,5.38980356479042,0.9715901376046837,0.028409862395316246,1,,
yolo26n_ft,640,native10,tiny,matrix9_mean_including_S1T1,aggregate,S1T1,0.055474045651371144,True,9,0.025678602297044016,0.029795443354327128,2.979544335432713,0.5371060106482549,0.4628939893517451,9,,
