model,state,backend,resolution,condition,protocol,size,category_id,class_name,map50,map50_95,ar50,ar50_95,area_reference,category_name,checkpoint_sha256,evaluated_categories,gt_count,image_count,max_det
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,3,,0.007324229281300518,0.002023817568667692,0.14241001564945227,0.04538341158059468,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1278,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,4,,0.3809298579833496,0.1717464736422479,0.5322603719599428,0.25763233190271817,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,13980,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,5,,0.09991588472101384,0.052265633152272235,0.3902686264571718,0.187886467308667,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1973,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,6,,0.04897129681697617,0.024650803493346928,0.32219251336898397,0.1498663101604278,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,748,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,7,,0.0351134352463613,0.014482675044214466,0.3160919540229885,0.12662835249042145,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1044,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,8,,0.01264443627502836,0.004537040984494618,0.26515151515151514,0.10227272727272729,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,528,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,9,,0.12722640436898328,0.06778673941458803,0.32388663967611336,0.16194331983805668,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,247,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,all,10,,0.04546144500355871,0.013142155065210498,0.2833435771358328,0.09516492522024175,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,4881,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,1,,0.012707048469754456,0.0016109539062085405,0.06214977075904228,0.01390728476821192,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3926,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,2,,0.005825186362517452,0.0011244036446743982,0.05072765072765073,0.011351351351351352,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2405,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,3,,0.000646912746457631,8.686866246037433e-05,0.017766497461928935,0.003299492385786802,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,394,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,4,,0.009973837526337672,0.002672247974628792,0.048561822936122524,0.01094508778483377,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2677,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,5,,0.0005739704405223131,0.00016690456230977787,0.01529051987767584,0.003669724770642202,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,327,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,6,,0.02047998278088678,0.0020646385975828124,0.03333333333333333,0.0044444444444444444,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,90,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,7,,0.0011375966363759663,0.00024249304686937493,0.026041666666666668,0.005729166666666667,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,192,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,8,,0.00612282087104416,0.0011437769543825545,0.03409090909090909,0.007954545454545454,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,88,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,9,,0.0,0.0,0.0,0.0,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,33,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,tiny,10,,0.004884480236606464,0.0008504663489359803,0.046198830409356725,0.010058479532163742,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1710,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,1,,0.06293542432547067,0.016883753540899788,0.40381053188674254,0.13278645144218046,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3779,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,2,,0.05687422145461055,0.013590768840444288,0.4144469525959368,0.13575620767494354,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2215,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,3,,0.0058341963887635,0.0015327714648841135,0.14307692307692307,0.038769230769230764,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,650,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,4,,0.1390609085552719,0.0332378897148583,0.3566265060240964,0.10325301204819277,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,4150,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,5,,0.018634955154043276,0.003667657681136309,0.1812191103789127,0.04794069192751236,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,607,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,6,,0.0035421287926352993,0.000723616937256533,0.13705583756345177,0.03299492385786802,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,197,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,7,,0.015671413315178843,0.0034270773326229875,0.24121779859484777,0.07822014051522248,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,427,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,8,,0.008810705437138107,0.0026680000859228567,0.16279069767441862,0.052093023255813956,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,215,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,9,,0.006950595320197883,0.0007896942000692448,0.10126582278481013,0.0189873417721519,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,79,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,small,10,,0.0408502427483761,0.008854129456688195,0.34909412284577995,0.1075121520106054,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2263,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,1,,0.2617633134356067,0.08835328941794707,0.6337371854613234,0.2667287977632805,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1073,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,2,,0.19110702145620367,0.05395189344740843,0.6844262295081968,0.2930327868852459,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,488,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,3,,0.026734385599449698,0.0077660073236745855,0.3463203463203463,0.13116883116883118,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,231,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,4,,0.6118093387625121,0.27328064512793354,0.7988704110448698,0.40748352682773764,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,6374,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,5,,0.1579756110710289,0.08085524472857417,0.6060606060606061,0.2974025974025974,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,924,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,6,,0.04700083976668264,0.022871896066237463,0.40106951871657753,0.1839572192513369,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,374,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,7,,0.0616349800349935,0.024770477416648645,0.513317191283293,0.22421307506053262,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,413,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,8,,0.024169737830073954,0.009744323666467436,0.4590909090909091,0.1890909090909091,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,220,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,9,,0.152157078226253,0.05814117832074364,0.46601941747572817,0.21941747572815534,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,103,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,medium,10,,0.11695021204067187,0.03433421921962185,0.5671476137624861,0.22519422863485014,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,901,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,1,,0.6252125993737917,0.3388515285098669,0.8695652173913043,0.5434782608695652,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,23,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,2,,0.24092409240924073,0.1591160386456068,0.8,0.44000000000000006,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,5,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,3,,0.46732673267326735,0.12195544554455442,0.6666666666666666,0.39999999999999997,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,4,,0.8768866604213277,0.6097640027038785,0.9499358151476252,0.7019255455712452,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,779,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,5,,0.3362443304080987,0.22553721706942229,0.8260869565217391,0.5704347826086957,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,115,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,6,,0.22491486156668195,0.13027647151180585,0.7011494252873564,0.4183908045977011,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,87,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,7,,0.2882745062956299,0.15600466915126232,0.8333333333333334,0.42499999999999993,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,12,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,8,,0.012995049504950494,0.006497524752475247,0.2,0.1,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,5,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,9,,0.45769143654030897,0.31195919660166743,0.75,0.496875,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,32,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,large,10,,0.021917868719028868,0.007208055369199476,0.7142857142857143,0.21428571428571427,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,7,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,1,,0.03567114932927858,0.010586247733007476,0.22972096041531473,0.07221284879948085,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,7705,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,2,,0.0333868451895235,0.008268662121024659,0.22510822510822512,0.070995670995671,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,4620,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,3,,0.005165973819381745,0.0014036902629925717,0.09578544061302682,0.02538314176245211,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1044,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,4,,0.08909655144552281,0.022711163385092943,0.2363955529549444,0.0672761849034523,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,6836,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,5,,0.012622304969213146,0.0025702453712243265,0.12299465240641712,0.03240641711229947,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,935,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,6,,0.0032860237396518358,0.0006100206173280244,0.10452961672473868,0.0240418118466899,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,287,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,7,,0.011207827620537729,0.0024732164035290026,0.17419354838709677,0.05564516129032258,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,620,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,8,,0.007253258625875442,0.002278492028119615,0.1254125412541254,0.03927392739273927,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,303,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,9,,0.004150960402605643,0.00047018182406830287,0.07142857142857142,0.013392857142857142,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,112,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S2T3,native10,coco_small,10,,0.025494433186623,0.0054834117063749625,0.2188679245283019,0.06566037735849056,original_image_pixels,motor,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3975,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,1,,0.6038527044814249,0.2921342564615263,0.8086426982082211,0.42678299566693995,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,8539,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,2,,0.8893888114735637,0.6308405779537152,0.9473227206946454,0.6915774240231548,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,13820,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,3,,0.7133326815139636,0.5184551475250145,0.9068825910931174,0.6465587044534413,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,247,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,4,,0.4593503326257036,0.3075557840100856,0.8512064343163539,0.5619302949061662,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,746,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,5,,0.43483815123455066,0.21046828981267812,0.790052053209948,0.4174956622325043,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3458,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,all,6,,0.2245870866559236,0.1127074855806909,0.7126315789473684,0.358,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,950,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,1,,0.458545400420647,0.1726650962573268,0.7235155636934345,0.31425582003662045,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3823,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,2,,0.6917231407104282,0.3379237259725979,0.8236184708554126,0.4296744890234671,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2642,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,3,,0.3221957667574074,0.14625486537949495,0.8181818181818182,0.35757575757575755,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,33,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,4,,0.17516812414218355,0.09222408189907191,0.7888888888888889,0.38,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,90,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,5,,0.28021624222380526,0.0964718382768222,0.7286585365853658,0.30548780487804883,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,984,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,tiny,6,,0.07360419885781516,0.022201890838133717,0.5353982300884956,0.2030973451327434,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,226,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,1,,0.7035973366937137,0.36039931806591446,0.8737997256515775,0.49739368998628253,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3645,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,2,,0.892400717159413,0.5806905928117942,0.9671326956095168,0.6617120431689968,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,4077,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,3,,0.6696670283327133,0.4348032320465695,0.8607594936708861,0.5518987341772152,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,79,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,4,,0.3113674239339694,0.17337838215457407,0.8223350253807107,0.4979695431472081,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,197,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,5,,0.47224517933636995,0.22815324746918342,0.8176572417772648,0.44408540103866123,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1733,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,small,6,,0.21569555365545443,0.09865646268504286,0.7561436672967864,0.3695652173913043,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,529,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,1,,0.7436118919516737,0.4464610583715557,0.8950381679389313,0.5849236641221375,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1048,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,2,,0.9491586758155246,0.7428601039897519,0.9814961252569983,0.7966946069903527,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,6323,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,3,,0.8425663105267651,0.6433548960236064,0.941747572815534,0.7456310679611652,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,103,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,4,,0.5423771833818574,0.38369494335664345,0.8659517426273459,0.611260053619303,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,373,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,5,,0.5331990763064858,0.30838968168570785,0.8079019073569482,0.505449591280654,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,734,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,medium,6,,0.4175646740577888,0.2530206821919302,0.8020833333333334,0.5072916666666666,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,192,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,1,,0.9255455351111049,0.7101474367472204,1.0,0.8130434782608695,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,23,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,2,,0.9674847801175913,0.8409790333418493,0.9884318766066839,0.8834190231362469,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,778,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,3,,0.8893643348008556,0.7503022949104788,1.0,0.859375,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,32,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,4,,0.6704807101421705,0.47363126690466656,0.9186046511627907,0.6848837209302325,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,86,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,5,,0.3736446492331352,0.19764893923887059,0.8571428571428571,0.4,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,7,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,large,6,,0.38690022848438693,0.12292856689515105,0.6666666666666666,0.4333333333333333,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,3,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,1,,0.583449577230754,0.2678919880092415,0.7959292983395823,0.40341456882699517,original_image_pixels,person,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,7468,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,2,,0.8169650869506101,0.48869932718416437,0.9106718192627824,0.5707193816884661,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,6728,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,3,,0.5710217971697682,0.35105193044560495,0.8482142857142857,0.4946428571428571,original_image_pixels,bus,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,112,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,4,,0.26635551450185707,0.1452210355654558,0.8118466898954704,0.4609756097560975,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,287,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,5,,0.4060020763002822,0.1816738582388105,0.7852151526296433,0.3938948142699522,original_image_pixels,motorcycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,2719,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,common6,coco_small,6,,0.16954601534886343,0.07438269776326195,0.6900662251655629,0.31973509933774835,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,755,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,1,,0.5696232652119503,0.27686188684692514,0.8068401318032041,0.42396318600159066,original_image_pixels,pedestrian,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,8801,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,2,,0.4541224724501236,0.18752897532980062,0.7539604928613338,0.361353412869157,original_image_pixels,people,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,5113,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,3,,0.259210464267001,0.12551162233746577,0.7425665101721439,0.37190923317683877,original_image_pixels,bicycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1278,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,4,,0.8594573679764267,0.6107719595726396,0.9468526466380544,0.689620886981402,original_image_pixels,car,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,13980,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,5,,0.5394378432500408,0.38593771504813806,0.9391789153573239,0.6716168271667511,original_image_pixels,van,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1973,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,6,,0.41206623100350587,0.27884912676922646,0.8502673796791443,0.5612299465240642,original_image_pixels,truck,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,748,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,7,,0.3481128413663167,0.20496701136473067,0.7701149425287356,0.46053639846743294,original_image_pixels,tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,1044,548,3000
yolo11s_ft,finetuned,ultralytics,1280,S3T1,native10,all,8,,0.1875480617434656,0.11428205817675592,0.7178030303030303,0.4386363636363636,original_image_pixels,awning-tricycle,839a3dcc962f2496777b87b7494b0584a74c940e03f75b7e6a7f699df798e0f1,1,528,548,3000
